year	city	city_code	pop_total	pop_myanmar	pop_china	pop_india	pop_indonesia	pop_korea	pop_philippine	pop_thai	pop_vietnam	pop_france	pop_germany	pop_italy	pop_uk	pop_canada	pop_us	pop_brazil	pop_australia	pop_etc
1983	世田谷区	13112	6761	12	976	42	87	3368	116	48	10	82	134	37	210	93	922	41	67	516
1983	渋谷区	13113	5618	3	1016	52	31	1668	134	38	17	163	152	52	343	105	1104	32	63	645
1983	中野区	13114	3378	-	809	10	9	1918	28	33	27	32	21	12	87	24	205	7	22	134
1983	杉並区	13115	4316	2	998	7	21	2253	28	23	11	40	47	11	122	31	442	10	23	247
1983	豊島区	13116	4513	2	1698	14	35	2160	41	18	5	13	18	3	79	12	233	7	25	150
1983	北区	13117	2936	-	384	1	10	2321	11	11	11	5	3	18	22	4	48	2	5	80
1983	荒川区	13118	5774	-	132	5	-	5543	18	11	-	1	-	2	6	2	19	2	2	31
1983	板橋区	13119	3159	-	438	2	9	2382	23	14	19	12	8	5	31	6	87	7	11	105
1983	練馬区	13120	3481	-	492	9	4	2354	40	18	7	18	21	5	42	16	229	11	23	192
1983	足立区	13121	8428	-	371	9	18	7805	48	18	4	1	6	4	9	6	39	7	1	82
1983	葛飾区	13122	3864	-	325	3	1	3417	19	10	2	1	4	1	-	7	21	6	5	42
1983	江戸川区	13123	3464	3	438	4	4	2836	29	14	4	2	6	-	10	5	39	9	1	60
1983	市部	13200	18457	11	1774	34	37	13138	160	75	50	56	74	30	247	119	1923	55	49	625
1983	八王子市	13201	1323	3	135	-	6	947	2	9	1	3	2	7	21	3	82	17	1	84
1983	立川市	13202	1339	-	117	6	1	1064	14	1	3	1	-	-	10	3	103	-	1	15
1983	武蔵野市	13203	863	3	230	4	1	330	9	6	-	8	12	2	26	9	144	2	11	66
1983	三鷹市	13204	1179	-	160	-	6	536	14	6	5	7	10	-	49	18	293	4	7	64
1983	青梅市	13205	234	-	13	-	2	200	1	1	-	1	-	-	3	2	8	-	-	3
1983	府中市	13206	1137	-	111	2	5	617	31	15	-	1	2	3	18	18	236	6	4	68
1983	昭島市	13207	1177	-	78	-	1	993	9	-	-	1	-	-	3	4	81	2	1	4
1983	調布市	13208	2054	-	158	1	2	1665	10	5	15	7	10	6	16	10	104	5	3	37
1983	町田市	13209	1105	3	108	1	1	797	7	2	8	4	5	1	18	2	80	2	3	63
1983	小金井市	13210	469	-	67	3	3	213	5	1	2	4	10	1	11	2	117	2	4	24
1983	小平市	13211	2030	-	55	2	1	1878	4	1	-	3	1	3	3	3	51	-	1	24
1983	日野市	13212	424	-	63	-	-	274	3	4	4	-	6	1	7	6	33	5	-	18
1983	東村山市	13213	480	-	39	-	-	361	5	2	-	-	1	-	4	-	45	-	-	23
1983	国分寺市	13214	343	-	53	1	4	177	2	5	4	4	4	5	11	-	52	2	5	14
1983	国立市	13215	403	-	60	1	-	249	7	4	-	4	5	1	4	4	46	1	2	15
1983	福生市	13218	709	-	54	-	-	493	3	3	1	-	-	-	1	-	141	-	1	12
1983	狛江市	13219	260	-	38	-	-	159	6	-	-	1	3	-	4	7	27	3	1	11
1983	東大和市	13220	382	-	7	-	1	356	5	-	-	-	-	-	-	-	7	1	-	5
1983	清瀬市	13221	146	1	37	-	1	83	1	1	-	3	-	-	-	2	6	1	1	9
1983	東久留米市	13222	465	-	33	1	-	238	3	1	1	-	-	-	23	11	136	-	-	18
1983	武蔵村山市	13223	303	-	19	-	-	266	4	1	1	-	-	-	-	-	9	-	-	3
1983	多摩市	13224	327	-	11	-	-	266	3	-	2	2	-	-	5	4	22	-	-	12
1983	稲城市	13225	242	-	7	-	-	211	2	-	-	-	1	-	-	6	8	1	-	6
1983	羽村市	13227	210	1	12	7	-	141	-	2	-	-	-	-	-	-	40	-	-	7
1983	あきる野市	13228	163	-	2	-	2	144	1	2	-	-	-	-	2	-	10	-	-	-
1983	西東京市	13229	690	-	107	5	-	480	9	3	3	2	2	-	8	5	42	1	3	20
1983	町村部		204	-	17	-	-	115	5	2	-	-	7	-	-	-	51	-	-	7
1983	西多摩郡	13300	167	-	16	-	-	91	-	2	-	-	6	-	-	-	48	-	-	4
1983	瑞穂町	13303	114	-	1	-	-	60	-	2	-	-	-	-	-	-	47	-	-	4
1983	日の出町	13305	19	-	1	-	-	17	-	-	-	-	-	-	-	-	1	-	-	-
1983	檜原村	13307	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1983	奥多摩町	13308	34	-	14	-	-	14	-	-	-	-	6	-	-	-	-	-	-	-
1983	島部		37	-	1	-	-	24	5	-	-	-	1	-	-	-	3	-	-	3
1983	大島支庁	13361	22	-	-	-	-	13	5	-	-	-	-	-	-	-	1	-	-	3
1983	三宅支庁	13381	11	-	-	-	-	8	-	-	-	-	1	-	-	-	2	-	-	-
1983	八丈支庁	13401	3	-	1	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-
1983	小笠原支庁	13421	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
1982	東京都全体	13000	117971	75	16024	534	728	74687	1472	597	306	1073	1642	358	2730	716	9953	420	584	6072
1982	区部	13100	99615	65	14351	508	675	61524	1327	513	250	1020	1565	329	2526	598	8053	367	528	5416
1982	千代田区	13101	3400	7	399	45	39	519	142	16	2	103	149	37	278	59	1057	17	44	487
1982	中央区	13102	484	-	212	3	3	190	4	1	1	4	3	-	10	-	22	1	5	25
1982	港区	13103	8638	3	1127	116	50	2015	263	35	7	260	318	76	700	126	2156	68	152	1166
1982	新宿区	13104	6779	11	1652	38	42	3247	133	87	47	178	39	24	196	27	486	39	30	503
1982	文京区	13105	2804	8	565	14	20	1713	14	32	12	36	33	4	42	12	139	10	11	139
1982	台東区	13106	3059	-	229	8	6	2661	34	15	2	7	3	1	9	2	46	2	2	32
1982	墨田区	13107	2014	-	264	1	3	1607	57	7	1	-	1	-	8	1	23	4	2	35
1982	江東区	13108	4073	-	498	13	20	3280	61	13	5	11	6	6	13	4	38	6	2	97
1982	品川区	13109	4044	7	698	30	74	2314	34	43	17	16	161	11	104	13	262	19	22	219
1982	目黒区	13110	3800	-	547	51	166	1493	68	52	18	36	162	24	207	34	508	29	51	354
1982	大田区	13111	6230	2	834	10	33	4378	42	17	30	22	272	5	67	29	224	14	11	240
1982	世田谷区	13112	6568	15	962	47	86	3346	104	52	16	81	131	32	200	98	829	41	54	474
1982	渋谷区	13113	5500	5	1036	71	32	1673	113	27	16	149	154	50	321	92	1015	44	53	649
1982	中野区	13114	3151	-	683	10	8	1892	27	24	23	33	17	12	85	22	186	8	17	104
1982	杉並区	13115	4182	1	952	11	22	2221	23	16	8	34	44	9	122	36	416	17	16	234
1982	豊島区	13116	4176	2	1432	13	34	2156	37	15	3	13	17	3	67	18	188	6	22	150
1982	北区	13117	2806	1	336	1	13	2266	11	3	9	3	3	19	13	2	47	2	7	70
1982	荒川区	13118	5929	-	133	6	1	5705	22	8	-	-	-	2	4	-	18	1	1	28
1982	板橋区	13119	3155	-	434	3	9	2410	15	12	13	10	8	5	33	2	86	9	6	100
1982	練馬区	13120	3365	-	436	8	4	2371	32	9	8	21	29	4	32	12	208	8	17	166
1982	足立区	13121	8312	-	279	3	6	7836	54	8	5	-	4	4	7	2	39	8	-	57
1982	葛飾区	13122	3812	-	260	1	-	3436	19	9	4	1	7	1	-	3	29	7	2	33
1982	江戸川区	13123	3334	3	383	5	4	2795	18	12	3	2	4	-	8	4	31	7	1	54
1982	市部	13200	18153	10	1657	26	53	13042	144	82	56	53	70	29	203	118	1855	53	56	646
1982	八王子市	13201	1245	3	106	1	4	925	6	4	1	2	1	6	16	1	64	18	1	86
1982	立川市	13202	1382	-	120	4	-	1120	8	2	3	-	2	-	9	3	94	-	-	17
1982	武蔵野市	13203	893	5	224	2	3	356	16	5	-	11	16	6	22	6	156	1	7	57
1982	三鷹市	13204	1129	-	149	3	11	508	14	3	6	9	9	-	43	19	281	1	13	60
1982	青梅市	13205	249	-	9	-	11	209	2	2	-	1	-	-	2	1	8	-	-	4
1982	府中市	13206	1128	1	87	1	5	623	15	16	7	3	3	4	7	18	253	7	6	72
1982	昭島市	13207	1187	-	83	-	3	993	7	-	1	-	-	-	1	4	86	2	1	6
1982	調布市	13208	1961	-	122	1	2	1643	10	6	4	1	10	4	11	7	86	10	6	38
1982	町田市	13209	1060	-	111	1	1	768	4	9	6	3	3	1	10	2	77	-	3	61
1982	小金井市	13210	429	-	69	3	1	207	2	5	1	5	5	-	11	5	88	2	5	20
1982	小平市	13211	2051	-	52	1	1	1858	3	1	-	5	2	4	5	4	56	-	1	58
1982	日野市	13212	453	-	97	-	2	281	2	3	7	-	6	2	7	6	27	2	-	11
1982	東村山市	13213	459	-	41	-	-	337	5	1	-	-	1	-	4	-	42	1	-	27
1982	国分寺市	13214	314	-	49	-	-	181	2	5	5	1	3	1	8	2	44	2	1	10
1982	国立市	13215	378	-	54	1	4	225	6	4	-	7	3	1	8	4	45	-	3	13
1982	福生市	13218	723	-	57	-	-	508	3	3	1	1	-	-	1	-	145	-	-	4
1982	狛江市	13219	260	-	35	-	1	162	6	-	3	-	3	-	5	6	19	3	2	15
1982	東大和市	13220	343	-	2	-	1	323	-	-	-	-	-	-	-	-	12	-	-	5
1982	清瀬市	13221	171	-	42	-	2	90	1	1	-	2	-	-	-	2	10	-	2	19
1982	東久留米市	13222	450	-	28	-	1	222	2	1	1	-	-	-	18	12	146	-	1	18
1982	武蔵村山市	13223	295	-	10	-	-	255	7	5	4	-	-	-	-	-	11	-	-	3
1982	多摩市	13224	308	-	13	-	-	247	1	-	2	-	-	-	4	4	22	1	1	13
1982	稲城市	13225	245	-	6	-	-	216	4	-	-	-	1	-	-	6	5	2	-	5
1982	羽村市	13227	188	1	8	6	-	131	-	2	-	-	-	-	-	-	35	-	-	5
1982	あきる野市	13228	177	-	3	2	-	162	8	1	-	-	-	-	1	-	-	-	-	-
1982	西東京市	13229	675	-	80	-	-	492	10	3	4	2	2	-	10	6	43	1	3	19
1982	町村部		203	-	16	-	-	121	1	2	-	-	7	-	1	-	45	-	-	10
1982	西多摩郡	13300	155	-	13	-	-	86	-	2	-	-	6	-	-	-	43	-	-	5
1982	瑞穂町	13303	108	-	1	-	-	63	-	2	-	-	-	-	-	-	38	-	-	4
1982	日の出町	13305	17	-	3	-	-	8	-	-	-	-	-	-	-	-	5	-	-	1
1982	檜原村	13307	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1982	奥多摩町	13308	30	-	9	-	-	15	-	-	-	-	6	-	-	-	-	-	-	-
1982	島部		48	-	3	-	-	35	1	-	-	-	1	-	1	-	2	-	-	5
1982	大島支庁	13361	24	-	2	-	-	17	1	-	-	-	-	-	1	-	-	-	-	3
1982	三宅支庁	13381	11	-	-	-	-	8	-	-	-	-	1	-	-	-	2	-	-	-
1982	八丈支庁	13401	7	-	1	-	-	4	-	-	-	-	-	-	-	-	-	-	-	2
1982	小笠原支庁	13421	6	-	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-
1981	東京都全体	13000	114449	73	14979	497	712	73836	1286	530	323	1026	1554	368	2571	677	9308	376	512	5821
1981	区部	13100	96434	68	13404	473	658	60751	1165	465	261	979	1483	340	2396	560	7398	322	469	5242
1981	千代田区	13101	3328	10	432	45	43	382	169	19	2	101	146	45	281	59	1049	23	46	476
1981	中央区	13102	441	-	177	-	2	186	9	2	-	4	2	-	10	-	17	-	4	28
1981	港区	13103	8258	2	1109	114	47	1919	241	32	5	222	334	82	671	121	1984	55	125	1195
1981	新宿区	13104	6138	19	1468	29	45	2974	124	75	52	174	48	22	178	27	392	31	26	454
1981	文京区	13105	2825	2	583	18	19	1727	15	24	12	29	28	4	38	14	130	17	11	154
1981	台東区	13106	3054	1	211	7	6	2678	47	18	-	6	7	2	9	3	30	3	1	25
1981	墨田区	13107	1889	-	196	1	3	1580	43	6	1	-	1	1	7	1	22	4	-	23
1981	江東区	13108	3880	-	406	8	31	3205	19	8	5	10	4	5	18	2	27	7	1	124
1981	品川区	13109	3908	4	658	24	81	2296	26	35	19	17	160	8	98	11	232	13	14	212
1981	目黒区	13110	3784	-	586	54	148	1501	51	52	19	44	148	21	198	35	458	25	48	396
1981	大田区	13111	6062	2	820	7	20	4367	32	12	32	21	224	7	71	26	229	10	11	171
1981	世田谷区	13112	6317	14	935	49	80	3264	102	52	22	80	142	30	190	94	774	34	36	419
1981	渋谷区	13113	5267	3	1074	72	36	1666	91	26	19	146	133	53	297	65	896	46	58	586
1981	中野区	13114	3017	-	603	6	11	1887	22	21	21	30	17	11	69	20	167	2	15	115
1981	杉並区	13115	4160	4	964	10	23	2217	13	11	9	39	42	12	114	25	412	10	19	236
1981	豊島区	13116	3898	1	1230	8	30	2115	21	15	4	16	14	3	59	17	175	6	35	149
1981	北区	13117	2757	-	307	1	8	2209	7	14	9	4	2	20	16	2	46	3	6	103
1981	荒川区	13118	5903	-	115	2	1	5702	20	5	-	2	-	3	3	-	23	1	1	25
1981	板橋区	13119	3055	2	375	2	6	2451	11	11	10	10	6	2	21	6	78	-	1	63
1981	練馬区	13120	3234	-	368	7	3	2385	28	5	9	19	18	4	32	25	157	14	11	149
1981	足立区	13121	8159	-	228	4	8	7761	28	5	5	-	1	5	5	1	46	6	-	56
1981	葛飾区	13122	3808	-	234	1	4	3475	13	8	2	1	1	-	4	3	24	5	-	33
1981	江戸川区	13123	3292	4	325	4	3	2804	33	9	4	4	5	-	7	3	30	7	-	50
1981	市部	13200	17850	5	1560	24	54	12976	121	63	62	47	70	28	175	117	1877	54	43	574
1981	八王子市	13201	1206	1	99	-	7	917	9	5	11	2	1	7	9	2	55	12	1	68
1981	立川市	13202	1409	-	107	4	-	1140	11	2	2	-	2	-	7	3	103	-	-	28
1981	武蔵野市	13203	871	3	228	4	3	373	12	3	-	12	13	4	14	5	137	1	9	50
1981	三鷹市	13204	1095	-	126	1	12	500	14	3	4	9	15	-	33	17	296	3	8	54
1981	青梅市	13205	246	-	9	-	2	213	1	-	-	-	5	-	1	1	10	-	-	4
1981	府中市	13206	1117	-	81	3	13	607	15	14	8	1	2	5	13	15	252	10	5	73
1981	昭島市	13207	1202	-	75	-	1	1015	6	-	1	-	-	-	5	3	86	2	3	5
1981	調布市	13208	1956	-	111	4	3	1662	4	6	6	1	12	3	4	6	86	11	1	36
1981	町田市	13209	986	-	116	-	-	724	5	3	5	1	4	1	11	1	67	-	1	47
1981	小金井市	13210	423	-	71	-	1	202	2	3	1	5	4	-	12	6	91	2	3	20
1981	小平市	13211	1969	-	56	-	-	1824	4	1	-	4	-	3	3	3	42	-	1	28
1981	日野市	13212	426	-	58	-	2	295	1	3	2	1	1	2	8	6	35	1	-	11
1981	東村山市	13213	466	-	50	-	-	351	1	1	-	-	1	-	4	-	38	1	-	19
1981	国分寺市	13214	339	-	52	-	1	184	2	2	5	2	3	1	10	4	54	2	1	16
1981	国立市	13215	365	-	50	-	5	219	5	4	-	4	3	2	6	2	51	-	2	12
1981	福生市	13218	723	-	65	-	-	506	2	3	1	-	-	-	2	-	139	-	-	5
1981	狛江市	13219	250	-	23	-	-	170	2	-	3	-	2	-	4	7	18	3	2	16
1981	東大和市	13220	316	-	7	-	1	295	-	-	-	-	-	-	-	-	9	-	-	4
1981	清瀬市	13221	156	-	30	-	2	89	1	1	-	2	-	-	-	1	7	-	-	23
1981	東久留米市	13222	471	-	23	-	-	244	2	1	2	-	-	-	17	13	158	-	1	10
1981	武蔵村山市	13223	280	-	9	-	-	233	11	3	4	-	-	-	-	-	18	-	1	1
1981	多摩市	13224	295	-	13	-	-	232	3	-	2	-	1	-	2	4	24	1	-	13
1981	稲城市	13225	240	-	7	-	1	208	-	-	2	-	1	-	-	7	5	2	-	7
1981	羽村市	13227	196	1	13	6	-	128	-	1	-	-	-	-	-	3	39	-	-	5
1981	あきる野市	13228	199	-	3	2	-	174	1	2	-	-	-	-	-	-	12	3	-	2
1981	西東京市	13229	648	-	78	-	-	471	7	2	3	3	-	-	10	8	45	-	4	17
1981	町村部		165	-	15	-	-	109	-	2	-	-	1	-	-	-	33	-	-	5
1981	西多摩郡	13300	128	-	12	-	-	81	-	2	-	-	-	-	-	-	31	-	-	2
1981	瑞穂町	13303	95	-	5	-	-	59	-	2	-	-	-	-	-	-	28	-	-	1
1981	日の出町	13305	12	-	2	-	-	7	-	-	-	-	-	-	-	-	3	-	-	-
1981	檜原村	13307	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1981	奥多摩町	13308	21	-	5	-	-	15	-	-	-	-	-	-	-	-	-	-	-	1
1981	島部		37	-	3	-	-	28	-	-	-	-	1	-	-	-	2	-	-	3
1981	大島支庁	13361	24	-	2	-	-	18	-	-	-	-	-	-	-	-	1	-	-	3
1981	三宅支庁	13381	8	-	-	-	-	6	-	-	-	-	1	-	-	-	1	-	-	-
1981	八丈支庁	13401	4	-	1	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-
1981	小笠原支庁	13421	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
1980	東京都全体	13000	112523	69	14212	413	667	73780	1017	516	339	1075	1497	339	2511	737	8785	379	506	5681
1980	区部	13100	94819	62	12633	384	622	60834	923	458	278	1027	1431	313	2321	624	6962	331	465	5151
1980	千代田区	13101	3309	9	349	46	43	414	133	26	3	148	158	36	284	62	1052	17	54	475
1980	中央区	13102	470	-	186	1	2	212	4	-	1	3	-	-	15	2	15	1	2	26
1980	港区	13103	7718	1	1033	94	39	1824	192	34	3	225	339	80	653	148	1764	81	106	1102
1980	新宿区	13104	6036	11	1272	27	44	3069	110	72	72	167	45	22	175	27	372	49	12	490
1980	文京区	13105	2745	4	545	15	19	1674	16	32	14	23	33	4	40	10	118	13	14	171
1980	台東区	13106	3060	-	213	4	6	2700	36	14	-	4	5	4	6	3	29	-	3	33
1980	墨田区	13107	1849	1	148	-	4	1594	42	7	-	1	2	1	5	-	16	4	1	23
1980	江東区	13108	3691	-	326	4	7	3188	6	6	5	8	4	3	12	3	24	2	1	92
1980	品川区	13109	3907	5	637	16	97	2293	39	34	11	18	155	6	106	11	229	14	29	207
1980	目黒区	13110	3661	2	498	56	126	1519	49	55	19	58	128	13	209	37	426	28	42	396
1980	大田区	13111	5980	3	739	8	19	4349	26	8	22	29	214	8	80	29	219	10	8	209
1980	世田谷区	13112	6241	14	968	40	79	3321	69	42	25	85	117	28	179	93	722	15	35	409
1980	渋谷区	13113	5261	4	1072	24	43	1759	73	31	20	146	114	52	267	79	838	46	75	618
1980	中野区	13114	3010	-	591	7	13	1918	13	20	24	25	21	9	67	18	156	1	19	108
1980	杉並区	13115	4171	3	996	11	24	2223	9	9	18	44	43	8	90	30	395	10	23	235
1980	豊島区	13116	3756	-	1203	8	31	2041	24	8	5	10	14	4	43	18	177	8	18	144
1980	北区	13117	2673	-	309	-	4	2197	6	14	6	5	4	18	13	1	40	2	5	49
1980	荒川区	13118	5890	-	127	2	5	5697	17	5	-	1	-	3	2	-	11	-	2	18
1980	板橋区	13119	2985	2	353	3	6	2408	11	10	10	9	9	2	20	10	82	2	1	47
1980	練馬区	13120	3305	-	343	11	2	2454	16	4	14	12	19	5	36	35	183	15	12	144
1980	足立区	13121	8078	-	207	6	2	7719	16	7	1	-	2	7	4	1	31	3	2	70
1980	葛飾区	13122	3774	-	229	1	1	3459	9	9	1	1	1	-	5	4	22	5	1	26
1980	江戸川区	13123	3249	3	289	-	6	2802	7	11	4	5	4	-	10	3	41	5	-	59
1980	市部	13200	17539	7	1562	29	45	12843	94	56	61	48	65	26	190	113	1785	48	41	526
1980	八王子市	13201	1151	1	86	-	7	889	3	3	6	3	2	5	8	3	54	11	3	67
1980	立川市	13202	1497	-	117	4	-	1216	12	3	3	-	2	-	4	3	107	-	-	26
1980	武蔵野市	13203	896	2	242	5	4	389	8	5	-	11	15	2	18	3	146	4	5	37
1980	三鷹市	13204	1040	-	123	1	9	505	14	2	3	11	5	-	41	11	249	4	7	55
1980	青梅市	13205	260	-	13	-	-	230	1	-	-	-	5	-	-	2	6	-	-	3
1980	府中市	13206	1119	-	82	3	5	608	9	11	7	-	3	6	17	18	273	5	4	68
1980	昭島市	13207	1230	-	85	-	1	1024	6	-	2	-	-	-	4	2	97	2	2	5
1980	調布市	13208	1975	-	118	2	4	1670	4	3	9	1	11	5	4	9	84	6	2	43
1980	町田市	13209	894	-	93	2	-	684	5	5	4	3	2	1	13	-	44	2	1	35
1980	小金井市	13210	400	-	81	-	-	184	3	3	1	6	5	-	8	5	76	2	3	23
1980	小平市	13211	1907	-	52	-	-	1776	3	1	-	1	-	2	5	1	48	1	-	17
1980	日野市	13212	406	-	65	-	2	276	-	3	1	2	3	2	8	5	27	1	-	11
1980	東村山市	13213	457	-	39	-	-	347	1	1	-	-	-	-	4	-	38	1	2	24
1980	国分寺市	13214	310	2	50	-	2	178	2	-	5	1	2	-	11	4	46	2	-	5
1980	国立市	13215	349	-	53	1	4	208	5	3	-	2	3	1	8	7	43	-	5	6
1980	福生市	13218	726	-	60	-	-	513	3	5	1	-	-	-	1	-	136	-	-	7
1980	狛江市	13219	266	-	30	2	-	174	1	2	3	1	3	2	3	8	17	3	1	16
1980	東大和市	13220	288	-	9	-	1	265	-	-	-	-	-	-	-	-	8	-	-	5
1980	清瀬市	13221	152	1	34	-	3	79	2	-	1	3	1	-	-	3	7	-	-	18
1980	東久留米市	13222	425	-	16	-	-	219	2	1	2	-	1	-	14	9	152	-	-	9
1980	武蔵村山市	13223	259	-	10	-	-	220	3	3	4	-	-	-	-	-	14	-	1	4
1980	多摩市	13224	273	-	15	-	-	215	1	-	2	-	1	-	5	4	22	1	-	7
1980	稲城市	13225	223	-	4	-	1	200	-	-	1	-	1	-	1	4	4	-	-	7
1980	羽村市	13227	176	1	4	6	2	114	1	-	-	-	-	-	-	2	41	-	-	5
1980	あきる野市	13228	205	-	2	-	-	184	-	1	-	-	-	-	-	-	13	3	-	2
1980	西東京市	13229	655	-	79	3	-	476	5	1	6	3	-	-	13	10	33	-	5	21
1980	町村部		165	-	17	-	-	103	-	2	-	-	1	-	-	-	38	-	-	4
1980	西多摩郡	13300	131	-	16	-	-	75	-	2	-	-	1	-	-	-	36	-	-	1
1980	瑞穂町	13303	96	-	5	-	-	55	-	2	-	-	-	-	-	-	34	-	-	-
1980	日の出町	13305	10	-	2	-	-	6	-	-	-	-	-	-	-	-	2	-	-	-
1980	檜原村	13307	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
1980	奥多摩町	13308	24	-	9	-	-	14	-	-	-	-	-	-	-	-	-	-	-	1
1980	島部		34	-	1	-	-	28	-	-	-	-	-	-	-	-	2	-	-	3
1980	大島支庁	13361	24	-	1	-	-	19	-	-	-	-	-	-	-	-	1	-	-	3
1980	三宅支庁	13381	5	-	-	-	-	4	-	-	-	-	-	-	-	-	1	-	-	-
1980	八丈支庁	13401	4	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-
1980	小笠原支庁	13421	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
1979	東京都全体	13000	110862	55	13611	440	702	73490	981	524	365	967	1456	353	2339	662	8653	319	457	5488
1979	区部	13100	93328	47	12104	413	667	60768	896	459	311	920	1395	323	2181	558	6678	275	426	4907
1979	千代田区	13101	3188	4	329	53	44	409	119	23	3	121	161	36	294	65	1029	13	56	429
1979	中央区	13102	459	-	180	-	3	197	7	-	1	-	-	-	4	2	24	3	3	35
1979	港区	13103	7563	1	1089	138	45	1811	188	31	6	204	325	91	608	142	1622	70	96	1096
1979	新宿区	13104	5488	5	1099	23	25	2991	111	66	71	124	41	19	157	13	334	21	18	370
1979	文京区	13105	2669	3	498	12	22	1691	17	23	17	25	25	6	37	11	107	6	19	150
1979	台東区	13106	3098	-	239	1	12	2715	47	14	-	5	1	1	5	-	24	-	5	29
1979	墨田区	13107	1821	-	136	-	3	1579	44	5	1	2	1	1	5	-	18	7	-	19
1979	江東区	13108	3653	-	268	4	6	3238	9	6	5	6	3	4	3	2	22	8	3	66
1979	品川区	13109	3841	4	601	15	101	2304	26	42	15	14	148	6	84	13	213	9	17	229
1979	目黒区	13110	3696	5	521	57	148	1511	54	52	26	63	141	17	220	35	409	29	31	377
1979	大田区	13111	5958	2	718	4	22	4358	20	12	20	23	207	7	88	24	224	9	7	213
1979	世田谷区	13112	6186	13	963	37	80	3307	84	41	30	82	113	35	149	81	717	17	28	409
1979	渋谷区	13113	5343	3	1110	25	50	1787	75	27	21	138	115	45	289	75	847	37	82	617
1979	中野区	13114	2991	-	567	5	15	1938	19	19	21	16	23	6	56	16	170	3	13	104
1979	杉並区	13115	4127	2	971	10	25	2217	9	16	20	45	43	11	83	22	397	11	17	228
1979	豊島区	13116	3619	-	1104	9	37	2054	12	21	7	20	12	7	41	18	135	2	11	129
1979	北区	13117	2592	-	281	2	1	2158	5	13	11	6	1	17	8	2	36	1	7	43
1979	荒川区	13118	5985	-	118	2	4	5800	6	4	-	3	1	4	2	1	18	1	1	20
1979	板橋区	13119	2884	-	339	2	9	2314	12	10	12	5	11	3	17	9	78	2	5	56
1979	練馬区	13120	3224	-	339	8	4	2431	14	9	16	14	19	5	16	24	159	13	6	147
1979	足立区	13121	7998	1	177	4	2	7682	9	6	3	-	1	-	4	1	42	2	-	64
1979	葛飾区	13122	3799	-	194	-	4	3513	4	8	-	-	-	-	5	1	23	6	1	40
1979	江戸川区	13123	3146	4	263	2	5	2763	5	11	5	4	3	2	6	1	30	5	-	37
1979	市部	13200	17376	8	1492	27	35	12618	85	63	54	47	61	30	158	104	1941	44	31	578
1979	八王子市	13201	1136	2	51	1	11	895	7	9	1	1	2	5	8	2	54	11	1	75
1979	立川市	13202	1471	2	125	4	1	1170	5	1	2	5	2	-	2	3	122	-	-	27
1979	武蔵野市	13203	858	1	223	-	-	376	9	5	-	9	10	4	8	6	153	7	2	45
1979	三鷹市	13204	1099	-	143	1	5	514	11	3	3	9	6	-	40	13	289	1	5	56
1979	青梅市	13205	257	-	13	-	-	229	1	-	-	-	4	-	1	-	7	-	-	2
1979	府中市	13206	1145	-	95	4	2	614	8	12	11	1	3	5	16	12	274	1	5	82
1979	昭島市	13207	1232	-	85	-	-	1031	6	-	3	-	-	-	3	-	92	2	1	9
1979	調布市	13208	1991	-	107	5	2	1667	5	8	5	3	13	7	7	11	93	5	2	51
1979	町田市	13209	847	-	78	-	-	640	4	5	-	3	1	1	13	2	55	3	3	39
1979	小金井市	13210	400	-	75	-	1	182	2	1	3	4	5	1	6	5	84	3	2	26
1979	小平市	13211	1883	-	49	3	-	1727	4	5	1	1	2	4	2	1	53	2	1	28
1979	日野市	13212	400	-	70	-	2	268	1	2	3	-	1	-	4	7	23	1	-	18
1979	東村山市	13213	428	-	34	-	-	320	1	1	-	-	-	-	2	1	48	1	-	20
1979	国分寺市	13214	302	-	39	-	4	184	3	1	4	1	4	-	8	3	38	2	1	10
1979	国立市	13215	343	-	50	-	3	199	3	1	-	4	2	1	6	5	55	-	3	11
1979	福生市	13218	739	-	56	-	-	512	3	2	1	-	2	-	2	1	155	-	-	5
1979	狛江市	13219	276	-	38	2	-	178	1	1	6	1	2	2	1	10	20	2	1	11
1979	東大和市	13220	277	-	7	1	-	253	-	-	-	-	-	-	-	-	10	-	-	6
1979	清瀬市	13221	156	-	32	-	3	85	1	1	1	2	-	-	2	3	12	-	-	14
1979	東久留米市	13222	412	-	14	-	-	194	1	1	1	-	-	-	12	4	176	-	-	9
1979	武蔵村山市	13223	283	1	17	-	-	243	2	2	3	-	-	-	-	-	15	-	-	-
1979	多摩市	13224	247	1	14	-	-	198	1	-	1	2	1	-	4	4	15	-	1	5
